SKU,Brand,Product Name,Price,Package Size,Price per unit,Specials,Tag Description,Online Only,Availability,New Product,Ratings,Department,Product URL,Date
63949,today's,Today's Wholemeal Sandwich Loaf,,700g,,,,,Unavailable,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/63949/today-s-wholemeal-sandwich-loaf,2021-04-23
120540,match mates,Match Mates Christmas Koala Decoration,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/120540/match-mates-christmas-koala-decoration,2021-04-23
377527,jeunesse,Jeunesse Black Muscat,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/377527/jeunesse-black-muscat,2021-04-23
758628,starward,Starward Whisky,125.0,700ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/758628/starward-whisky,2021-04-23
984129,otherside,Otherside Red Ale Cans,,375ml x4 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/984129/otherside-red-ale-cans,2021-04-23
903952,peninsula panorama,Peninsula Panorama Pinot Noir,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/903952/peninsula-panorama-pinot-noir,2021-04-23
975102,byron bay brewery,Byron Bay Brewery Hazy One Cans,,24x355ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/975102/byron-bay-brewery-hazy-one-cans,2021-04-23
986612,salt brewing co.,Salt Brewing Co. Salt Lager,,330ml x6 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/986612/salt-brewing-co-salt-lager,2021-04-23
682275,iron jack,Iron Jack Crisp Australian Lager,,700ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/682275/iron-jack-crisp-australian-lager,2021-04-23
577910,garden grown,Garden Grown Distillery Botanica Gin,,700ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/577910/garden-grown-distillery-botanica-gin,2021-04-23
984404,flying brick cider co.,Flying Brick Cider Co. Pear Cider Bottles,,330ml x4 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/984404/flying-brick-cider-co-pear-cider-bottles,2021-04-23
72240,tiger,Tiger Asian Lager Bottles,,330ml single,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/72240/tiger-asian-lager-bottles,2021-04-23
656810,john boston,John Boston Summer Ale Cans,,30x375ml case,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/656810/john-boston-summer-ale-cans,2021-04-23
881513,baily & baily,Baily & Baily Merlot Folio,,750ml bottle,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/881513/baily-baily-merlot-folio,2021-04-23
129615,chef's choice,Chef's Choice Premium Selected Dried Mixed Forest Mushrooms,,20g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/129615/chef-s-choice-premium-selected-dried-mixed-forest-mushrooms,2021-04-23
128691,pressed purity,Pressed Purity Peanut Oil,,250ml,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/128691/pressed-purity-peanut-oil,2021-04-23
759151,saurs,Saurs Wholemeal Bread Rolls Turkish,,2 pack,,,,,Unavailable,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/759151/saurs-wholemeal-bread-rolls-turkish,2021-04-23
117810,t'gallant,T'gallant Light & Fresh Rose,,750ml,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/117810/t-gallant-light-fresh-rose,2021-04-23
215536,neptune,Neptune Tackle Fishing Hooks Long Shank C/s Size 10,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/215536/neptune-tackle-fishing-hooks-long-shank-c-s-size-10,2021-04-23
903081,kirin,Kirin Megumi Lager Bottle,,330ml single,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/903081/kirin-megumi-lager-bottle,2021-04-23
506136,lagavulin,Lagavulin 8 Year Old Scotch Whisky,104.0,700ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/506136/lagavulin-8-year-old-scotch-whisky,2021-04-23
805915,the bagel co.,The Bagel Co. Plain Croissant,,2 pack,,,,,Unavailable,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/805915/the-bagel-co-plain-croissant,2021-04-23
914608,the yard,The Yard Acacia Shiraz,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/914608/the-yard-acacia-shiraz,2021-04-23
997412,hansen,Hansen Tasmania Apple Cider,23.0,4x330ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/997412/hansen-tasmania-apple-cider,2021-04-23
377322,eskal,Eskal Herrings Matjes,,250g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/377322/eskal-herrings-matjes,2021-04-23
738565,garnier,Garnier Fructis Conditioner Nutri Repair 3,,700ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/738565/garnier-fructis-conditioner-nutri-repair-3,2021-04-23
129650,unami pantry,Unami Pantry Red Miso Paste,,250g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/129650/unami-pantry-red-miso-paste,2021-04-23
982612,brookvale union,Brookvale Union Grapefruit Boozy Seltzer Cans,,330ml x4 pack,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/982612/brookvale-union-grapefruit-boozy-seltzer-cans,2021-04-23
114189,woolworths,Woolworths Slow Cook Beef Gravy,,500g - 850g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/114189/woolworths-slow-cook-beef-gravy,2021-04-23
14489,naty,Naty Nappy Size 3 & Wipes Trial Pack,,each,,,,,Unavailable,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/14489/naty-nappy-size-3-wipes-trial-pack,2021-04-23
914359,t'gallant,T'gallant Juliet Moscato,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/914359/t-gallant-juliet-moscato,2021-04-23
917562,printhie,Printhie Cabernet Sauvignon,24.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/917562/printhie-cabernet-sauvignon,2021-04-23
810913,brick road bakery,Brick Road Bakery Fruit Hot Cross Buns,,6 pack,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/810913/brick-road-bakery-fruit-hot-cross-buns,2021-04-23
98084,method,Method Glass Spray Mint,,490ml,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/98084/method-glass-spray-mint,2021-04-23
130862,chef's choice,Chef's Choice Arrabiata Seasoning Grinder,,130g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/130862/chef-s-choice-arrabiata-seasoning-grinder,2021-04-23
640552,h2coco,H2coco Coconut Water Expresso,,1l,,,,,Unavailable,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/640552/h2coco-coconut-water-expresso,2021-04-23
540348,profile australia,Profile Australia Photo Frame Ornate Black 8x10,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/540348/profile-australia-photo-frame-ornate-black-8x10,2021-04-23
857962,sweet buzz,Sweet Buzz Rainforest,,500g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/857962/sweet-buzz-rainforest,2021-04-23
800083,the london no. 1,The London No. 1 Gin,,700ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/800083/the-london-no-1-gin,2021-04-23
7181,d'arenberg,D'arenberg Dead Arm Shiraz,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/7181/d-arenberg-dead-arm-shiraz,2021-04-23
96857,de bortoli,De Bortoli Pinot Noir Yarra Valley Pinot Noir,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/96857/de-bortoli-pinot-noir-yarra-valley-pinot-noir,2021-04-23
901805,sticks,Sticks Yarra Valley Chardonnay,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/901805/sticks-yarra-valley-chardonnay,2021-04-23
769601,beresford,Beresford Shiraz,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/769601/beresford-shiraz,2021-04-23
128530,jose gourmet,Jose Gourmet Sardines In Extra Virgin Olive Oil,,125g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/128530/jose-gourmet-sardines-in-extra-virgin-olive-oil,2021-04-23
739423,shneider's,Shneider's Dellinut Dip,2.7,65g,$4.15 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/739423/shneider-s-dellinut-dip,2021-04-23
89302,green leaf,Green Leaf Natural Dates,,1kg,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/89302/green-leaf-natural-dates,2021-04-23
427239,higher living,Higher Living Organic Green Tea Coconut,,40g,,,,,Unavailable,,0,"['Drinks', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/427239/higher-living-organic-green-tea-coconut,2021-04-23
691454,feral,Feral India Pale Ale Hop Hog Bottles,,4x330ml pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/691454/feral-india-pale-ale-hop-hog-bottles,2021-04-23
660108,six string brewing,Six String Brewing Dark Red Indian Pale Ale Cans,,6x375ml pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/660108/six-string-brewing-dark-red-indian-pale-ale-cans,2021-04-23
245905,kenco,Kenco Microfibre Cleaning Cloth,,3 pack,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/245905/kenco-microfibre-cleaning-cloth,2021-04-23
137557,pendleton,Pendleton 100% Australian Extra Virgin Olive Oil Robust,,750ml,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/137557/pendleton-100-australian-extra-virgin-olive-oil-robust,2021-04-23
908448,two rivers,Two Rivers Reserve Chardonnay,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/908448/two-rivers-reserve-chardonnay,2021-04-23
852571,sweet buzz,Sweet Buzz Rainforest,,250g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/852571/sweet-buzz-rainforest,2021-04-23
57527,koyomi,Koyomi Highball Mandarin & Grapefruit,,250ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/57527/koyomi-highball-mandarin-grapefruit,2021-04-23
908636,vasse felix,Vasse Felix Cane Cut Semillon,,375ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/908636/vasse-felix-cane-cut-semillon,2021-04-23
893190,hartleys,Hartleys Marmalade Old English,,454g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/893190/hartleys-marmalade-old-english,2021-04-23
907554,innocent bystander,Innocent Bystander Pinot Gris,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/907554/innocent-bystander-pinot-gris,2021-04-23
12239,supreme,Supreme Resealable Easy Lock Bags Medium,,15 pack,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/12239/supreme-resealable-easy-lock-bags-medium,2021-04-23
572166,chateau martinolles,Chateau Martinolles Limoux Blanc,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/572166/chateau-martinolles-limoux-blanc,2021-04-23
640865,baracuda,Baracuda 6 In 1 Smart Test Strips,22.9,50 pack,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/640865/baracuda-6-in-1-smart-test-strips,2021-04-23
689289,shaw estate winemakers,Shaw Estate Winemakers Shiraz,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/689289/shaw-estate-winemakers-shiraz,2021-04-23
903870,gemtree,Gemtree The Phantom Red Mclaren Vl,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/903870/gemtree-the-phantom-red-mclaren-vl,2021-04-23
838875,mentos,Mentos Pure White Gum,,29g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/838875/mentos-pure-white-gum,2021-04-23
529941,bridge road brewers,Bridge Road Brewers Indian Pale Ale Bottle,,330ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/529941/bridge-road-brewers-indian-pale-ale-bottle,2021-04-23
893960,nestle,Nestle Lion Bar,,50g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/893960/nestle-lion-bar,2021-04-23
908069,kalleske,Kalleske Greenock Shiraz,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/908069/kalleske-greenock-shiraz,2021-04-23
738592,garnier,Garnier Fructis Shampoo Nutri Repair 3,,700ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/738592/garnier-fructis-shampoo-nutri-repair-3,2021-04-23
688228,brite,Brite Hair Masque Argan Oil Whip,,100ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/688228/brite-hair-masque-argan-oil-whip,2021-04-23
127717,sipp,Sipp Instant Coconut Matcha Latte,,180g,,,,,Unavailable,,0,"['Pantry', 'Drinks']",https://www.woolworths.com.au/shop/productdetails/127717/sipp-instant-coconut-matcha-latte,2021-04-23
32252,stonier,Stonier Reserve Pinot Noir,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/32252/stonier-reserve-pinot-noir,2021-04-23
666331,woolworths,Woolworths Mens Thongs Charcoal Small Size -7/8,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/666331/woolworths-mens-thongs-charcoal-small-size-7-8,2021-04-23
490966,cadbury,Cadbury Cakes Mini Rolls,,12 pack,,,,,Unavailable,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/490966/cadbury-cakes-mini-rolls,2021-04-23
128482,pendelton,Pendelton Vanilla Bean Infused Extra Virgin Olive Oil,,250ml,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/128482/pendelton-vanilla-bean-infused-extra-virgin-olive-oil,2021-04-23
902327,,Lakeland Ice Bag,,3.5kg,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/902327/lakeland-ice-bag,2021-04-23
812599,j crackleton,J Crackleton Pork Crackle Paprika,,40g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/812599/j-crackleton-pork-crackle-paprika,2021-04-23
88218,omrah,Omrah Tempranillo,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/88218/omrah-tempranillo,2021-04-23
796548,bar station,Bar Station Keyring Bottle Opener,,each,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/796548/bar-station-keyring-bottle-opener,2021-04-23
711932,borsao,Borsao Spain & Portugal Tres Picos Garnacha,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/711932/borsao-spain-portugal-tres-picos-garnacha,2021-04-23
63498,stockade brew co,Stockade Brew Co Indian Pale Ale 8 Bit Can,,375ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/63498/stockade-brew-co-indian-pale-ale-8-bit-can,2021-04-23
128716,jose gourmet,Jose Gourmet Spiced Small Sardines In Olive Oil,,90g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/128716/jose-gourmet-spiced-small-sardines-in-olive-oil,2021-04-23
39457,bega,Bega Macaroni & Cheese Supreme,,380g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/39457/bega-macaroni-cheese-supreme,2021-04-23
982414,wilson,Wilson Stiff Mast Bitter Ale Cans,,375ml x6 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/982414/wilson-stiff-mast-bitter-ale-cans,2021-04-23
983719,six string brewing,Six String Brewing Coastie Pale Lager Can,,6x375ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/983719/six-string-brewing-coastie-pale-lager-can,2021-04-23
524445,energizer,Energizer Duo Lightning-micro Usb Cable 1.2m,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/524445/energizer-duo-lightning-micro-usb-cable-1-2m,2021-04-23
36815,essentials,Essentials Bakeware Stainless Steel Sifter,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/36815/essentials-bakeware-stainless-steel-sifter,2021-04-23
982907,archie rose distilling co.,Archie Rose Distilling Co. Rose Vodka & Blood Lime Soda Cans,,200ml x4 pack,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/982907/archie-rose-distilling-co-rose-vodka-blood-lime-soda-cans,2021-04-23
128463,dolfin,Dolfin Milk Chocolate,,70g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/128463/dolfin-milk-chocolate,2021-04-23
361962,glad,Glad Snaplock Reseal Sandwich & Snack Bags Combo,,70 pack,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/361962/glad-snaplock-reseal-sandwich-snack-bags-combo,2021-04-23
808120,black hops brewery,Black Hops Brewery Session Ale Can,,375ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/808120/black-hops-brewery-session-ale-can,2021-04-23
738508,garnier,Garnier Fructis Shampoo Normal,,700ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/738508/garnier-fructis-shampoo-normal,2021-04-23
671164,thankyou.,Thankyou. Foam Berg &clove Handwash,,250ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/671164/thankyou-foam-berg-clove-handwash,2021-04-23
662136,claymore,Claymore Voodoo Child Chardonnay,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/662136/claymore-voodoo-child-chardonnay,2021-04-23
34798,happs,Happs Margaret River Rose Fuchsia Margaret River,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/34798/happs-margaret-river-rose-fuchsia-margaret-river,2021-04-23
854096,inspire,Inspire Salt & Pepper Mill Electric,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/854096/inspire-salt-pepper-mill-electric,2021-04-23
708171,glen grant,Glen Grant Single Malt Scotch Whisky The Majors Reserve,,700ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/708171/glen-grant-single-malt-scotch-whisky-the-majors-reserve,2021-04-23
900872,maxwell,Maxwell Ellen Street Shiraz,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/900872/maxwell-ellen-street-shiraz,2021-04-23
491172,lamaze,Lamaze Freddie Firefly Highchair Toy,,each,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/491172/lamaze-freddie-firefly-highchair-toy,2021-04-23
